River Bear,U,9ED,266/350,No,0.25,
Rod of Ruin,U,9ED,307/350,No,0.25,
Rogue Kavu,C,9ED,213/350,No,0.15,
Rootbreaker Wurm,U,9ED,267/350,No,0.25,
Rootwalla,C,9ED,268/350,No,0.15,
Royal Assassin,R,9ED,159/350,No,0.99,
Rukh Egg,R,9ED,214/350,No,0.49,
Sacred Ground,R,9ED,37/350,No,0.49,
Sacred Nectar,C,9ED,38/350,No,0.15,
Sage Aven,C,9ED,95/350,No,0.15,
Samite Healer,C,9ED,39/350,No,0.15,
Sanctum Guardian,U,9ED,40/350,No,0.25,
Sandstone Warrior,C,9ED,215/350,No,0.15,
Savannah Lions,R,9ED,41/350,No,1.49,
Scaled Wurm,C,9ED,269/350,No,0.15,
Scathe Zombies,C,9ED,160/350,No,0.15,
Sea Monster,C,9ED,96/350,No,0.15,
Sea's Claim,C,9ED,97/350,No,0.15,
Seasoned Marshal,U,9ED,42/350,No,0.25,
Seedborn Muse,R,9ED,270/350,No,11.99,
Seething Song,C,9ED,216/350,No,1.99,
Sengir Vampire,R,9ED,161/350,No,0.49,
Serpent Warrior,C,9ED,162/350,No,0.15,
Serra Angel,R,9ED,43/350,No,0.75,
Serra's Blessing,U,9ED,44/350,No,1.99,
Shard Phoenix,R,9ED,217/350,No,
Shatter,C,9ED,218/350,No,0.15,
Shivan Dragon,R,9ED,219/350,No,0.75,
Shivan Reef,R,9ED,324/350,No,6.99,
Shock,C,9ED,220/350,No,0.25,
Sift,C,9ED,98/350,No,0.15,
Silklash Spider,R,9ED,271/350,No,1.49,
Skyhunter Prowler,C,9ED,45/350,No,0.15,
Slate of Ancestry,R,9ED,308/350,No,1.49,
Slay,U,9ED,163/350,No,0.25,
Sleight of Hand,C,9ED,99/350,No,3.99,
Soul Feast,U,9ED,164/350,No,0.25,
Soul Warden,U,9ED,46/350,No,0.99,
Spellbook,U,9ED,309/350,No,0.99,
Spined Wurm,C,9ED,S10/10,No,0.15,
Spineless Thug,C,9ED,165/350,No,0.15,
Spirit Link,U,9ED,47/350,No,0.49,
Stone Rain,C,9ED,221/350,No,0.25,
Storage Matrix,R,9ED,310/350,No,0.99,
Storm Crow,C,9ED,100/350,No,0.25,
Story Circle,R,9ED,48/350,No,1.99,
Stream of Life,U,9ED,272/350,No,0.25,
Sudden Impact,U,9ED,222/350,No,0.25,
Sulfurous Springs,R,9ED,325/350,No,1.99,
Summer Bloom,U,9ED,273/350,No,1.99,
Suntail Hawk,C,9ED,49/350,No,0.15,
Swamp,C,9ED,339/350,No,
Swamp,C,9ED,340/350,No,
Swamp,C,9ED,341/350,No,
Swamp,C,9ED,342/350,No,
Swarm of Rats,U,9ED,166/350,No,0.99,
Tanglebloom,U,9ED,311/350,No,0.25,
Teferi's Puzzle Box,R,9ED,312/350,No,1.99,
Telepathy,U,9ED,101/350,No,0.25,
Tempest of Light,U,9ED,50/350,No,0.25,
Temporal Adept,R,9ED,102/350,No,0.99,
Thieving Magpie,U,9ED,103/350,No,0.25,
Thought Courier,U,9ED,104/350,No,0.25,
Thran Golem,R,9ED,313/350,No,0.49,
Threaten,U,9ED,223/350,No,0.25,
Thundermare,R,9ED,224/350,No,
Tidal Kraken,R,9ED,105/350,No,0.99,
Tidings,U,9ED,106/350,No,0.25,
Time Ebb,C,9ED,107/350,No,0.15,
Trade Routes,R,9ED,108/350,No,0.49,
Trained Armodon,C,9ED,274/350,No,0.15,
Traumatize,R,9ED,109/350,No,2.49,
Treasure Trove,U,9ED,110/350,No,0.25,
Tree Monkey,C,9ED,275/350,No,0.15,
Treetop Bracers,C,9ED,276/350,No,0.15,
Underground River,R,9ED,326/350,No,2.99,
Underworld Dreams,R,9ED,167/350,No,2.99,
Unholy Strength,C,9ED,168/350,No,0.15,
Ur-Golem's Eye,U,9ED,314/350,No,0.49,
Urza's Mine,U,9ED,327/350,No,1.99,
Urza's Power Plant,U,9ED,328/350,No,1.99,
Urza's Tower,U,9ED,329/350,No,1.99,
Utopia Tree,R,9ED,277/350,No,1.99,
Venerable Monk,C,9ED,51/350,No,0.15,
Vengeance,U,9ED,S2/10,No,0.25,
Verdant Force,R,9ED,278/350,No,1.49,
Verduran Enchantress,R,9ED,279/350,No,0.99,
Veteran Cavalier,C,9ED,52/350,No,0.25,
Viashino Sandstalker,U,9ED,225/350,No,0.25,
Viridian Shaman,U,9ED,280/350,No,0.25,
Vizzerdrix,R,9ED,S7/10,No,0.49,
Volcanic Hammer,C,9ED,226/350,No,0.15,
Vulshok Morningstar,U,9ED,315/350,No,0.25,
Wanderguard Sentry,C,9ED,111/350,No,0.15,
Warrior's Honor,C,9ED,53/350,No,0.15,
Weathered Wayfarer,R,9ED,54/350,No,6.99,
Web,U,9ED,281/350,No,0.25,
Weird Harvest,R,9ED,282/350,No,0.99,
Whip Sergeant,U,9ED,227/350,No,0.25,
Wildfire,R,9ED,228/350,No,0.49,
Will-o'-the-Wisp,R,9ED,169/350,No,2.99,
Wind Drake,C,9ED,112/350,No,0.15,
Withering Gaze,U,9ED,113/350,No,0.25,
Wood Elves,C,9ED,283/350,No,0.49,
Worship,R,9ED,55/350,No,2.99,
Wrath of God,R,9ED,56/350,No,7.99,
Wurm's Tooth,U,9ED,316/350,No,0.25,
Yavimaya Coast,R,9ED,330/350,No,5.99,
Yavimaya Enchantress,U,9ED,284/350,No,0.49,
Yawgmoth Demon,R,9ED,170/350,No,0.49,
Zealous Inquisitor,U,9ED,57/350,No,0.25,
Zodiac Monkey,C,9ED,285/350,No,0.15,
Zombify,U,9ED,171/350,No,0.99,
Zur's Weirding,R,9ED,114/350,No,0.49,
Adarkar Wastes,R,9ED,317/350,Yes,11.99,
Air Elemental,U,9ED,58/350,Yes,0.49,
Aladdin's Ring,R,9ED,286/350,Yes,1.99,
Anaba Shaman,C,9ED,172/350,Yes,0.25,
Anaconda,U,9ED,229/350,Yes,0.49,
Anarchist,U,9ED,173/350,Yes,0.99,
Ancient Silverback,R,9ED,230/350,Yes,1.99,
Angel of Mercy,U,9ED,1/350,Yes,3.99,
Angelic Blessing,C,9ED,2/350,Yes,0.25,
Angel's Feather,U,9ED,287/350,Yes,0.49,
Annex,U,9ED,59/350,Yes,1.49,
Archivist,R,9ED,60/350,Yes,2.49,
Aven Cloudchaser,C,9ED,3/350,Yes,0.25,
Aven Fisher,C,9ED,61/350,Yes,0.25,
Aven Flock,C,9ED,4/350,Yes,0.25,
Aven Windreader,C,9ED,62/350,Yes,0.25,
Azure Drake,U,9ED,63/350,Yes,0.49,
Balduvian Barbarians,C,9ED,174/350,Yes,0.25,
Baleful Stare,U,9ED,64/350,Yes,0.49,
Ballista Squad,U,9ED,5/350,Yes,0.49,
Battle of Wits,R,9ED,65/350,Yes,3.99,
Battlefield Forge,R,9ED,318/350,Yes,4.99,
Beast of Burden,R,9ED,288/350,Yes,1.99,
Biorhythm,R,9ED,231/350,Yes,2.99,
Blackmail,U,9ED,115/350,Yes,1.49,
Blanchwood Armor,U,9ED,232/350,Yes,2.49,
Blaze,U,9ED,175/350,Yes,0.75,
Blessed Orator,U,9ED,6/350,Yes,0.49,
Blinding Angel,R,9ED,7/350,Yes,11.99,
Blinking Spirit,R,9ED,8/350,Yes,1.99,
Blood Moon,R,9ED,176/350,Yes,59.99,
Bloodfire Colossus,R,9ED,177/350,Yes,2.49,
Bog Imp,C,9ED,116/350,Yes,0.25,
Bog Wraith,U,9ED,117/350,Yes,0.49,
Boiling Seas,U,9ED,178/350,Yes,1.49,
Booby Trap,R,9ED,289/350,Yes,2.49,
Boomerang,C,9ED,66/350,Yes,1.99,
Bottle Gnomes,U,9ED,290/350,Yes,0.75,
Brushland,R,9ED,319/350,Yes,5.99,
Caves of Koilos,R,9ED,320/350,Yes,9.99,
Chastise,U,9ED,9/350,Yes,0.99,
Circle of Protection: Black,U,9ED,10/350,Yes,1.49,
Circle of Protection: Red,U,9ED,11/350,Yes,1.49,
Clone,R,9ED,67/350,Yes,3.99,
Coat of Arms,R,9ED,291/350,Yes,14.99,
Coercion,C,9ED,118/350,Yes,0.25,
Confiscate,U,9ED,68/350,Yes,2.99,
Consume Spirit,U,9ED,119/350,Yes,0.99,
Contaminated Bond,C,9ED,120/350,Yes,0.25,
Coral Eel,C,9ED,S3/10,Yes,
Counsel of the Soratami,C,9ED,69/350,Yes,0.25,
Cowardice,R,9ED,70/350,Yes,1.99,
Crafty Pathmage,C,9ED,71/350,Yes,0.25,
Craw Wurm,C,9ED,233/350,Yes,0.25,
Creeping Mold,U,9ED,234/350,Yes,1.49,
Crossbow Infantry,C,9ED,12/350,Yes,0.25,
Cruel Edict,U,9ED,121/350,Yes,1.49,
Dancing Scimitar,U,9ED,292/350,Yes,0.49,
Daring Apprentice,R,9ED,72/350,Yes,2.99,
Dark Banishing,C,9ED,122/350,Yes,0.49,
Death Pits of Rath,R,9ED,123/350,Yes,2.99,
Deathgazer,U,9ED,124/350,Yes,0.49,
Defense Grid,R,9ED,293/350,Yes,29.99,
Dehydration,C,9ED,73/350,Yes,0.25,
Demolish,U,9ED,179/350,Yes,0.49,
Demon's Horn,U,9ED,294/350,Yes,0.49,
Demystify,C,9ED,13/350,Yes,0.25,
Diabolic Tutor,U,9ED,125/350,Yes,1.99,
Disrupting Scepter,R,9ED,295/350,Yes,1.99,
Dragon's Claw,U,9ED,296/350,Yes,0.49,
Dream Prowler,U,9ED,74/350,Yes,0.49,
Drudge Skeletons,U,9ED,126/350,Yes,0.49,
Eager Cadet,C,9ED,S1/10,Yes,No Foil Card,
Early Harvest,R,9ED,235/350,Yes,2.49,
Elvish Bard,U,9ED,236/350,Yes,0.49,
Elvish Berserker,C,9ED,237/350,Yes,0.25,
Elvish Champion,R,9ED,238/350,Yes,6.99,
Elvish Piper,R,9ED,239/350,Yes,14.99,
Elvish Warrior,C,9ED,240/350,Yes,0.75,
Emperor Crocodile,R,9ED,241/350,Yes,1.99,
Enfeeblement,C,9ED,127/350,Yes,0.25,
Enormous Baloth,U,9ED,S9/10,Yes,No Foil Card,
Enrage,U,9ED,180/350,Yes,0.49,
Evacuation,R,9ED,75/350,Yes,11.99,
Execute,U,9ED,128/350,Yes,0.49,
Exhaustion,U,9ED,76/350,Yes,1.99,
Fear,C,9ED,129/350,Yes,0.25,
Fellwar Stone,U,9ED,297/350,Yes,24.99,
Festering Goblin,C,9ED,130/350,Yes,0.75,
Final Punishment,R,9ED,131/350,Yes,1.99,
Firebreathing,C,9ED,181/350,Yes,0.25,
Fishliver Oil,C,9ED,77/350,Yes,0.25,
Flame Wave,U,9ED,182/350,Yes,1.99,
Flashfires,U,9ED,183/350,Yes,1.49,
Fleeting Image,R,9ED,78/350,Yes,1.99,
Flight,C,9ED,79/350,Yes,0.25,
Flowstone Crusher,U,9ED,184/350,Yes,0.49,
Flowstone Shambler,C,9ED,185/350,Yes,0.25,
Flowstone Slide,R,9ED,186/350,Yes,1.99,
Foot Soldiers,C,9ED,14/350,Yes,0.25,
Force of Nature,R,9ED,242/350,Yes,1.99,
Forest,C,9ED,347/350,Yes,
Forest,C,9ED,348/350,Yes,
Forest,C,9ED,349/350,Yes,
Forest,C,9ED,350/350,Yes,
Form of the Dragon,R,9ED,187/350,Yes,3.99,
Foul Imp,C,9ED,132/350,Yes,0.25,
Fugitive Wizard,C,9ED,80/350,Yes,0.25,
Furnace of Rath,R,9ED,188/350,Yes,4.99,
Giant Cockroach,C,9ED,133/350,Yes,0.25,
Giant Growth,C,9ED,243/350,Yes,1.49,
Giant Octopus,C,9ED,S4/10,Yes,No Foil Card,
Giant Spider,C,9ED,244/350,Yes,0.25,
Gift of Estates,U,9ED,15/350,Yes,9.99,
Glorious Anthem,R,9ED,16/350,Yes,5.99,
Glory Seeker,C,9ED,17/350,Yes,0.25,
Gluttonous Zombie,U,9ED,134/350,Yes,0.49,
Goblin Balloon Brigade,U,9ED,189/350,Yes,0.99,
Goblin Brigand,C,9ED,190/350,Yes,0.25,
Goblin Chariot,C,9ED,191/350,Yes,0.25,
Goblin King,R,9ED,192/350,Yes,7.99,
Goblin Mountaineer,C,9ED,193/350,Yes,0.25,
Goblin Piker,C,9ED,194/350,Yes,0.25,
Goblin Raider,C,9ED,S8/10,Yes,0.25,
Goblin Sky Raider,C,9ED,195/350,Yes,0.25,
Grave Pact,R,9ED,135/350,Yes,24.99,
Gravedigger,C,9ED,136/350,Yes,0.25,
Greater Good,R,9ED,245/350,Yes,59.99,
Grizzly Bears,C,9ED,246/350,Yes,0.25,
Groundskeeper,U,9ED,247/350,Yes,0.99,
Guerrilla Tactics,U,9ED,196/350,Yes,0.49,
Hell's Caretaker,R,9ED,137/350,Yes,39.99,
Highway Robber,C,9ED,138/350,Yes,0.49,
Hill Giant,C,9ED,197/350,Yes,0.25,
Hollow Dogs,C,9ED,139/350,Yes,0.25,
Holy Day,C,9ED,18/350,Yes,1.99,
Holy Strength,C,9ED,19/350,Yes,0.25,
Honor Guard,C,9ED,20/350,Yes,0.25,
Horned Turtle,C,9ED,81/350,Yes,0.25,
Horror of Horrors,U,9ED,140/350,Yes,0.49,
Howling Mine,R,9ED,298/350,Yes,5.99,
Hunted Wumpus,U,9ED,248/350,Yes,0.49,
Hypnotic Specter,R,9ED,141/350,Yes,5.99,
Icy Manipulator,U,9ED,299/350,Yes,2.49,
Imaginary Pet,R,9ED,82/350,Yes,1.99,
Index,C,9ED,S5/10,Yes,No Foil Card,
Infantry Veteran,C,9ED,21/350,Yes,0.25,
Inspirit,U,9ED,22/350,Yes,0.49,
Island,C,9ED,335/350,Yes,
Island,C,9ED,336/350,Yes,
Island,C,9ED,337/350,Yes,
Island,C,9ED,338/350,Yes,
Ivory Mask,R,9ED,23/350,Yes,2.99,
Jade Statue,R,9ED,300/350,Yes,1.99,
Jester's Cap,R,9ED,301/350,Yes,6.99,
Kami of Old Stone,U,9ED,24/350,Yes,0.49,
Karplusan Forest,R,9ED,321/350,Yes,7.99,
Karplusan Yeti,R,9ED,198/350,Yes,1.99,
Kavu Climber,C,9ED,249/350,Yes,0.25,
King Cheetah,U,9ED,250/350,Yes,0.49,
Kird Ape,U,9ED,199/350,Yes,6.99,
Kraken's Eye,U,9ED,302/350,Yes,0.49,
Lava Axe,C,9ED,200/350,Yes,0.25,
Leonin Skyhunter,U,9ED,25/350,Yes,1.49,
Levitation,U,9ED,83/350,Yes,0.49,
Ley Druid,U,9ED,251/350,Yes,0.49,
Lightning Elemental,C,9ED,201/350,Yes,0.25,
Llanowar Behemoth,U,9ED,252/350,Yes,0.49,
Llanowar Elves,C,9ED,253/350,Yes,1.99,
Llanowar Wastes,R,9ED,322/350,Yes,7.99,
Looming Shade,C,9ED,142/350,Yes,0.25,
Lord of the Undead,R,9ED,143/350,Yes,12.99,
Loxodon Warhammer,R,9ED,303/350,Yes,6.99,
Lumengrid Warden,C,9ED,84/350,Yes,0.25,
Magnivore,R,9ED,202/350,Yes,1.99,
Mahamoti Djinn,R,9ED,85/350,Yes,1.99,
Mana Clash,R,9ED,203/350,Yes,1.99,
Mana Leak,C,9ED,86/350,Yes,4.99,
Marble Titan,R,9ED,26/350,Yes,1.99,
Maro,R,9ED,254/350,Yes,1.99,
Master Decoy,C,9ED,27/350,Yes,0.25,
Master Healer,R,9ED,28/350,Yes,1.99,
Megrim,U,9ED,144/350,Yes,0.75,
Mending Hands,C,9ED,29/350,Yes,0.25,
Might of Oaks,R,9ED,255/350,Yes,1.99,
Millstone,R,9ED,304/350,Yes,1.99,
Mind Bend,R,9ED,87/350,Yes,1.99,
Mind Rot,C,9ED,145/350,Yes,0.25,
Mindslicer,R,9ED,146/350,Yes,4.99,
Mogg Sentry,R,9ED,204/350,Yes,1.99,
Mortivore,R,9ED,147/350,Yes,3.49,
Mountain,C,9ED,343/350,Yes,
Mountain,C,9ED,344/350,Yes,
Mountain,C,9ED,345/350,Yes,
Mountain,C,9ED,346/350,Yes,
Nantuko Husk,U,9ED,148/350,Yes,0.75,
Natural Affinity,R,9ED,256/350,Yes,1.99,
Natural Spring,C,9ED,257/350,Yes,0.25,
Naturalize,C,9ED,258/350,Yes,0.99,
Needle Storm,U,9ED,259/350,Yes,0.49,
Nekrataal,U,9ED,149/350,Yes,3.99,
Nightmare,R,9ED,150/350,Yes,1.99,
Norwood Ranger,C,9ED,260/350,Yes,0.25,
Ogre Taskmaster,U,9ED,205/350,Yes,0.49,
Oracle's Attendants,R,9ED,30/350,Yes,1.99,
Orcish Artillery,U,9ED,206/350,Yes,0.49,
Order of the Sacred Bell,C,9ED,261/350,Yes,0.25,
Ornithopter,U,9ED,305/350,Yes,2.99,
Overgrowth,C,9ED,262/350,Yes,2.99,
Pacifism,C,9ED,31/350,Yes,0.25,
Paladin en-Vec,R,9ED,32/350,Yes,7.99,
Panic Attack,C,9ED,207/350,Yes,0.25,
Peace of Mind,U,9ED,33/350,Yes,0.75,
Pegasus Charger,C,9ED,34/350,Yes,0.25,
Persecute,R,9ED,151/350,Yes,2.99,
Phantom Warrior,U,9ED,88/350,Yes,0.49,
Phyrexian Arena,R,9ED,152/350,Yes,49.99,
Phyrexian Gargantua,U,9ED,153/350,Yes,0.99,
Phyrexian Hulk,U,9ED,306/350,Yes,0.49,
Plagiarize,R,9ED,89/350,Yes,1.99,
Plague Beetle,C,9ED,154/350,Yes,0.25,
Plague Wind,R,9ED,155/350,Yes,7.99,
Plains,C,9ED,331/350,Yes,
Plains,C,9ED,332/350,Yes,
Plains,C,9ED,333/350,Yes,
Plains,C,9ED,334/350,Yes,
Polymorph,R,9ED,90/350,Yes,1.99,
Puppeteer,U,9ED,91/350,Yes,0.49,
Pyroclasm,U,9ED,208/350,Yes,4.99,
Quicksand,U,9ED,323/350,Yes,0.99,
Raging Goblin,C,9ED,209/350,Yes,0.99,
Raise Dead,C,9ED,156/350,Yes,0.49,
Rampant Growth,C,9ED,263/350,Yes,1.99,
Rathi Dragon,R,9ED,210/350,Yes,6.99,
Ravenous Rats,C,9ED,157/350,Yes,0.99,
Razortooth Rats,C,9ED,158/350,Yes,0.25,
Reclaim,C,9ED,264/350,Yes,1.99,
Reflexes,C,9ED,211/350,Yes,0.25,
Regeneration,U,9ED,265/350,Yes,0.49,
Relentless Assault,R,9ED,212/350,Yes,1.99,
Reminisce,U,9ED,92/350,Yes,0.49,
Remove Soul,C,9ED,93/350,Yes,0.49,
Reverse Damage,R,9ED,35/350,Yes,2.49,
Rewind,U,9ED,94/350,Yes,2.49,
Righteousness,R,9ED,36/350,Yes,2.99,
River Bear,U,9ED,266/350,Yes,0.99,
Rod of Ruin,U,9ED,307/350,Yes,0.49,
Rogue Kavu,C,9ED,213/350,Yes,0.25,
Rootbreaker Wurm,U,9ED,267/350,Yes,0.49,
Rootwalla,C,9ED,268/350,Yes,0.25,
Royal Assassin,R,9ED,159/350,Yes,2.49,
Rukh Egg,R,9ED,214/350,Yes,1.99,
Sacred Ground,R,9ED,37/350,Yes,2.49,
Sacred Nectar,C,9ED,38/350,Yes,0.25,
Sage Aven,C,9ED,95/350,Yes,0.25,
Samite Healer,C,9ED,39/350,Yes,0.25,
Sanctum Guardian,U,9ED,40/350,Yes,0.49,
Sandstone Warrior,C,9ED,215/350,Yes,0.25,
Savannah Lions,R,9ED,41/350,Yes,7.99,
Scaled Wurm,C,9ED,269/350,Yes,0.25,
Scathe Zombies,C,9ED,160/350,Yes,0.25,
Sea Monster,C,9ED,96/350,Yes,0.25,
Sea's Claim,C,9ED,97/350,Yes,0.75,
Seasoned Marshal,U,9ED,42/350,Yes,0.49,
Seedborn Muse,R,9ED,270/350,Yes,29.99,
Seething Song,C,9ED,216/350,Yes,4.99,
Sengir Vampire,R,9ED,161/350,Yes,2.99,
Serpent Warrior,C,9ED,162/350,Yes,0.25,
Serra Angel,R,9ED,43/350,Yes,1.99,
Serra's Blessing,U,9ED,44/350,Yes,5.99,
Shard Phoenix,R,9ED,217/350,Yes,3.49,
Shatter,C,9ED,218/350,Yes,0.25,
Shivan Dragon,R,9ED,219/350,Yes,2.99,
Shivan Reef,R,9ED,324/350,Yes,11.99,
Shock,C,9ED,220/350,Yes,1.99,
Sift,C,9ED,98/350,Yes,0.25,
Silklash Spider,R,9ED,271/350,Yes,3.99,
Skyhunter Prowler,C,9ED,45/350,Yes,0.25,
Slate of Ancestry,R,9ED,308/350,Yes,3.99,
Slay,U,9ED,163/350,Yes,0.49,
Sleight of Hand,C,9ED,99/350,Yes,19.99,
Soul Feast,U,9ED,164/350,Yes,0.49,
Soul Warden,U,9ED,46/350,Yes,3.49,
Spellbook,U,9ED,309/350,Yes,1.99,
Spined Wurm,C,9ED,S10/10,Yes,No Foil Card,
Spineless Thug,C,9ED,165/350,Yes,0.25,
Spirit Link,U,9ED,47/350,Yes,1.49,
Stone Rain,C,9ED,221/350,Yes,1.49,
Storage Matrix,R,9ED,310/350,Yes,2.99,
Storm Crow,C,9ED,100/350,Yes,0.75,
Story Circle,R,9ED,48/350,Yes,2.99,
Stream of Life,U,9ED,272/350,Yes,0.49,
Sudden Impact,U,9ED,222/350,Yes,0.49,
Sulfurous Springs,R,9ED,325/350,Yes,5.99,
Summer Bloom,U,9ED,273/350,Yes,9.99,
Suntail Hawk,C,9ED,49/350,Yes,0.49,
Swamp,C,9ED,339/350,Yes,
Swamp,C,9ED,340/350,Yes,
Swamp,C,9ED,341/350,Yes,
Swamp,C,9ED,342/350,Yes,
Swarm of Rats,U,9ED,166/350,Yes,2.99,
Tanglebloom,U,9ED,311/350,Yes,0.49,
Teferi's Puzzle Box,R,9ED,312/350,Yes,7.99,
Telepathy,U,9ED,101/350,Yes,0.49,
Tempest of Light,U,9ED,50/350,Yes,0.49,
Temporal Adept,R,9ED,102/350,Yes,3.49,
Thieving Magpie,U,9ED,103/350,Yes,0.99,
Thought Courier,U,9ED,104/350,Yes,0.-15,
Thran Golem,R,9ED,313/350,Yes,1.99,
Threaten,U,9ED,223/350,Yes,0.49,
Thundermare,R,9ED,224/350,Yes,3.49,
Tidal Kraken,R,9ED,105/350,Yes,2.99,
Tidings,U,9ED,106/350,Yes,1.99,
Time Ebb,C,9ED,107/350,Yes,0.25,
Trade Routes,R,9ED,108/350,Yes,2.49,
Trained Armodon,C,9ED,274/350,Yes,0.25,
Traumatize,R,9ED,109/350,Yes,3.49,
Treasure Trove,U,9ED,110/350,Yes,0.49,
Tree Monkey,C,9ED,275/350,Yes,0.75,
Treetop Bracers,C,9ED,276/350,Yes,0.25,
Underground River,R,9ED,326/350,Yes,11.99,
Underworld Dreams,R,9ED,167/350,Yes,4.99,
Unholy Strength,C,9ED,168/350,Yes,0.75,
Ur-Golem's Eye,U,9ED,314/350,Yes,1.49,
Urza's Mine,U,9ED,327/350,Yes,14.99,
Urza's Power Plant,U,9ED,328/350,Yes,14.99,
Urza's Tower,U,9ED,329/350,Yes,14.99,
Utopia Tree,R,9ED,277/350,Yes,4.99,
Venerable Monk,C,9ED,51/350,Yes,0.25,
Vengeance,U,9ED,S2/10,Yes,No Foil Card,
Verdant Force,R,9ED,278/350,Yes,2.49,
Verduran Enchantress,R,9ED,279/350,Yes,6.99,
Veteran Cavalier,C,9ED,52/350,Yes,0.75,
Viashino Sandstalker,U,9ED,225/350,Yes,0.75,
Viridian Shaman,U,9ED,280/350,Yes,1.99,
Vizzerdrix,R,9ED,S7/10,Yes,No Foil Card,
Volcanic Hammer,C,9ED,226/350,Yes,0.99,
Vulshok Morningstar,U,9ED,315/350,Yes,0.49,
Wanderguard Sentry,C,9ED,111/350,Yes,0.25,
Warrior's Honor,C,9ED,53/350,Yes,0.25,
Weathered Wayfarer,R,9ED,54/350,Yes,15.99,
Web,U,9ED,281/350,Yes,0.49,
Weird Harvest,R,9ED,282/350,Yes,4.99,
Whip Sergeant,U,9ED,227/350,Yes,0.49,
Wildfire,R,9ED,228/350,Yes,9.99,
Will-o'-the-Wisp,R,9ED,169/350,Yes,14.99,
Wind Drake,C,9ED,112/350,Yes,0.25,
Withering Gaze,U,9ED,113/350,Yes,0.49,
Wood Elves,C,9ED,283/350,Yes,3.49,
Worship,R,9ED,55/350,Yes,6.99,
Wrath of God,R,9ED,56/350,Yes,29.99,
Wurm's Tooth,U,9ED,316/350,Yes,0.49,
Yavimaya Coast,R,9ED,330/350,Yes,11.99,
Yavimaya Enchantress,U,9ED,284/350,Yes,1.99,
Yawgmoth Demon,R,9ED,170/350,Yes,1.99,
Zealous Inquisitor,U,9ED,57/350,Yes,0.49,
Zodiac Monkey,C,9ED,285/350,Yes,0.99,
Zombify,U,9ED,171/350,Yes,2.49,
Zur's Weirding,R,9ED,114/350,Yes,4.99,
Ad Nauseam,R,ALA,63/249,No,5.99,
Agony Warp,C,ALA,153/249,No,0.15,
Ajani Vengeant,M,ALA,154/249,No,11.99,
Akrasan Squire,C,ALA,1/249,No,0.49,
Algae Gharial,U,ALA,123/249,No,0.25,
Angelic Benediction,U,ALA,3/249,No,0.25,
Angel's Herald,U,ALA,2/249,No,0.25,
Angelsong,C,ALA,4/249,No,0.25,
Arcane Sanctum,U,ALA,220/249,No,1.99,
Archdemon of Unx,R,ALA,64/249,No,0.49,
Banewasp Affliction,C,ALA,65/249,No,0.15,
Bant Battlemage,U,ALA,5/249,No,0.25,
Bant Charm,U,ALA,155/249,No,0.99,
Bant Panorama,C,ALA,221/249,No,0.49,
Battlegrace Angel,R,ALA,6/249,No,3.49,
Behemoth's Herald,U,ALA,124/249,No,0.25,
Blightning,C,ALA,156/249,No,1.49,
Blister Beetle,C,ALA,66/249,No,0.15,
Blood Cultist,U,ALA,157/249,No,0.49,
Bloodpyre Elemental,C,ALA,93/249,No,0.15,
Bloodthorn Taunter,C,ALA,94/249,No,0.15,
Bone Splinters,C,ALA,67/249,No,0.15,
Branching Bolt,C,ALA,158/249,No,0.15,
Brilliant Ultimatum,R,ALA,159/249,No,0.49,
Broodmate Dragon,R,ALA,160/249,No,1.99,
Bull Cerodon,U,ALA,161/249,No,0.25,
Caldera Hellion,R,ALA,95/249,No,0.49,
Call to Heel,C,ALA,32/249,No,0.15,
Cancel,C,ALA,33/249,No,0.15,
Carrion Thrash,C,ALA,162/249,No,0.15,
Cathartic Adept,C,ALA,34/249,No,0.15,
Cavern Thoctar,C,ALA,125/249,No,0.15,
Clarion Ultimatum,R,ALA,163/249,No,0.49,
Cloudheath Drake,C,ALA,35/249,No,0.15,
Coma Veil,C,ALA,36/249,No,0.15,
Corpse Connoisseur,U,ALA,68/249,No,0.49,
Courier's Capsule,C,ALA,37/249,No,0.15,
Court Archers,C,ALA,126/249,No,0.15,
Covenant of Minds,R,ALA,38/249,No,0.49,
Cradle of Vitality,R,ALA,7/249,No,0.99,
Crucible of Fire,R,ALA,96/249,No,3.99,
Cruel Ultimatum,R,ALA,164/249,No,0.99,
Crumbling Necropolis,U,ALA,222/249,No,1.49,
Cunning Lethemancer,R,ALA,69/249,No,0.49,
Cylian Elf,C,ALA,127/249,No,0.15,
Dawnray Archer,U,ALA,39/249,No,0.25,
Death Baron,R,ALA,70/249,No,12.99,
Deathgreeter,C,ALA,71/249,No,0.25,
Deft Duelist,C,ALA,165/249,No,0.25,
Demon's Herald,U,ALA,72/249,No,0.25,
Dispeller's Capsule,C,ALA,8/249,No,0.15,
Dragon Fodder,C,ALA,97/249,No,0.49,
Dragon's Herald,U,ALA,98/249,No,0.25,
Dreg Reaver,C,ALA,73/249,No,0.15,
Dregscape Zombie,C,ALA,74/249,No,0.15,
Druid of the Anima,C,ALA,128/249,No,0.15,
Drumhunter,U,ALA,129/249,No,0.49,
Elspeth, Knight-Errant,M,ALA,9/249,
Elvish Visionary,C,ALA,130/249,No,0.25,
Empyrial Archangel,M,ALA,166/249,No,5.99,
Esper Battlemage,U,ALA,40/249,No,0.25,
Esper Charm,U,ALA,167/249,No,0.99,
